State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Income,IncomePerCap,Poverty,Unemployment
New Jersey,Union County,557320,271607,285713,30.7,40.7,20.1,0.1,4.9,0.0,73376,38163,10.3,7.4
New Jersey,Warren County,107088,52230,54858,8.6,82.9,4.2,0.1,2.9,0.0,75500,37001,8.2,7.4
New Mexico,Bernalillo County,674855,330743,344112,49.5,39.5,2.5,4.0,2.3,0.1,50386,28340,18.0,6.7
New Mexico,Catron County,3547,1861,1686,15.8,83.3,0.3,0.1,0.3,0.0,42047,22487,21.5,0.0
New Mexico,Chaves County,65454,32536,32918,55.6,40.4,1.5,0.8,0.6,0.0,42177,21177,21.2,6.3
New Mexico,Cibola County,27049,13678,13371,38.0,20.0,1.0,39.2,0.4,0.0,36089,17768,28.5,16.0
New Mexico,Colfax County,12522,6317,6205,49.2,47.2,0.6,1.0,0.3,0.0,33042,21785,23.5,10.0
New Mexico,Curry County,50283,26139,24144,41.0,49.1,5.5,0.9,1.4,0.1,41941,22628,22.5,7.8
New Mexico,De Baca County,2016,926,1090,46.0,52.2,1.5,0.0,0.0,0.0,31439,24571,22.7,6.6
New Mexico,Doña Ana County,213849,105094,108755,67.7,28.0,1.6,0.7,1.0,0.0,39114,21050,27.9,9.3
New Mexico,Eddy County,56793,28792,28001,47.5,48.5,1.4,1.3,0.5,0.0,60703,28419,14.6,5.1
New Mexico,Grant County,28382,13940,14442,50.0,46.5,0.7,1.5,0.1,0.0,40470,23898,22.0,8.1
New Mexico,Guadalupe County,4426,2645,1781,82.1,15.1,1.3,1.3,0.0,0.0,26060,18086,13.0,1.5
New Mexico,Harding County,546,291,255,37.4,62.3,0.0,0.0,0.0,0.0,35096,30782,19.8,6.5
New Mexico,Hidalgo County,4446,2179,2267,57.9,40.8,0.7,0.6,0.0,0.0,31829,18338,26.0,9.0
New Mexico,Lea County,69505,35804,33701,56.8,37.2,3.6,0.7,0.0,0.0,59285,24507,16.1,6.2
New Mexico,Lincoln County,19497,9399,10098,31.9,63.4,0.6,1.6,0.5,0.0,42145,26820,15.4,5.2
New Mexico,Los Alamos County,18031,9135,8896,17.2,72.9,0.3,1.0,6.0,0.0,110190,52125,5.1,3.7
New Mexico,Luna County,24319,12057,12262,65.9,31.0,1.2,0.8,0.5,0.0,27602,16622,31.8,11.4
New Mexico,McKinley County,72849,35209,37640,14.1,9.1,0.5,73.3,0.9,0.0,30336,14077,37.5,16.1
New Mexico,Mora County,4605,2286,2319,79.0,14.0,0.1,0.0,0.0,0.0,26644,16019,20.3,8.2
New Mexico,Otero County,65130,33478,31652,37.5,49.8,3.1,6.2,1.2,0.0,43533,21876,21.4,9.3
New Mexico,Quay County,8447,4057,4390,44.7,50.4,1.6,1.0,0.7,0.2,26663,18220,21.6,4.0
New Mexico,Rio Arriba County,39455,19338,20117,71.4,12.9,0.4,14.0,0.4,0.0,33422,19602,26.4,8.9
New Mexico,Roosevelt County,19313,9665,9648,41.0,53.1,2.8,0.5,0.5,0.0,35928,18954,27.5,10.7
New Mexico,Sandoval County,138815,67939,70876,37.9,44.6,1.8,12.0,1.3,0.1,60345,27406,14.7,8.0
New Mexico,San Juan County,128221,63529,64692,19.9,39.2,0.5,37.7,0.6,0.1,49686,22665,20.8,9.6
New Mexico,San Miguel County,28203,14114,14089,77.6,18.1,1.0,1.1,0.7,0.0,29168,18012,30.9,5.3
New Mexico,Santa Fe County,147514,71878,75636,51.2,42.9,0.6,2.5,1.2,0.1,57945,35801,14.4,5.5
New Mexico,Sierra County,11254,5513,5741,29.9,65.7,0.6,1.1,0.5,0.0,29690,22749,21.2,11.4
New Mexico,Socorro County,17098,9066,8032,49.7,35.1,0.1,8.8,2.2,0.0,34008,17017,26.6,4.2
New Mexico,Taos County,32809,16054,16755,56.8,35.4,0.2,6.5,0.2,0.0,35314,23229,21.3,9.7
New Mexico,Torrance County,15534,8126,7408,42.1,52.2,1.7,1.1,0.2,0.0,35543,19129,27.1,7.8
New Mexico,Union County,4216,2285,1931,41.3,52.0,1.3,2.2,0.0,0.0,38240,23180,14.2,2.5
New Mexico,Valencia County,75845,38013,37832,60.0,33.6,0.8,3.6,0.5,0.0,43428,20572,22.0,9.1
New York,Albany County,308580,149287,159293,5.7,73.0,11.7,0.1,6.4,0.0,62293,35278,12.4,5.3
New York,Allegany County,47400,24013,23387,1.5,94.5,1.4,0.3,1.2,0.0,45359,22377,16.5,7.3
New York,Bronx County,1455846,685636,770210,55.7,9.5,29.4,0.2,3.6,0.0,36593,19721,29.7,11.6
New York,Broome County,196124,96409,99715,4.0,84.0,5.1,0.2,4.2,0.0,49064,26790,17.1,7.2
New York,Cattaraugus County,78175,38739,39436,2.0,90.8,1.6,2.9,0.9,0.0,45571,23984,16.9,7.0
New York,Cayuga County,78319,40132,38187,2.8,90.5,3.9,0.2,0.5,0.0,54664,27957,11.6,5.9
New York,Chautauqua County,130846,64652,66194,7.2,87.8,2.4,0.3,0.6,0.0,44304,23962,18.5,7.7
New York,Chemung County,86883,43018,43865,3.0,86.5,5.8,0.4,1.5,0.0,51251,27209,15.8,5.3
New York,Chenango County,48763,24382,24381,2.1,94.9,0.9,0.3,0.4,0.0,48567,25233,14.5,6.7
New York,Clinton County,81224,41648,39576,2.8,89.9,4.1,0.2,1.5,0.0,52759,25833,15.7,5.8
New York,Columbia County,61481,30856,30625,4.5,86.9,4.3,0.0,1.7,0.0,61093,34737,11.4,5.0
New York,Cortland County,48334,23443,24891,2.6,92.7,1.7,0.2,0.7,0.0,52451,26271,14.7,4.9
New York,Delaware County,45950,23118,22832,3.7,92.5,1.7,0.1,0.7,0.0,47921,26016,16.5,7.1
New York,Dutchess County,295685,146993,148692,11.7,72.2,9.6,0.1,3.7,0.0,75585,36704,9.1,6.7
New York,Erie County,923995,447024,476971,5.2,76.0,13.0,0.4,3.4,0.0,54006,31083,14.9,5.5
New York,Essex County,38233,19936,18297,3.2,91.8,2.9,0.2,0.5,0.0,55294,29008,8.9,6.7
New York,Franklin County,51054,27928,23126,3.4,81.7,5.8,6.9,0.4,0.2,50733,24294,19.4,8.2
New York,Fulton County,53955,26899,27056,2.8,93.2,1.8,0.2,0.7,0.0,48033,26298,16.0,7.6
New York,Genesee County,58537,29199,29338,3.1,90.7,2.4,0.9,0.7,0.0,54033,27499,12.8,5.1
New York,Greene County,47791,24875,22916,5.5,85.6,6.0,0.3,1.1,0.0,53214,27402,12.4,6.2
New York,Hamilton County,4646,2387,2259,1.5,95.5,0.8,0.0,0.0,0.0,55587,24891,9.7,11.2
New York,Herkimer County,62943,31103,31840,2.1,94.8,1.0,0.3,0.5,0.0,49077,24932,14.9,8.2
New York,Jefferson County,116567,61385,55182,7.3,82.1,5.5,0.4,1.5,0.2,50322,24717,14.8,8.0
New York,Kings County,2635121,1247773,1387348,19.3,36.0,30.6,0.1,11.8,0.0,52782,29928,21.9,8.1
New York,Lewis County,26845,13525,13320,1.7,95.8,0.7,0.2,0.4,0.1,51475,25779,14.2,7.6
New York,Livingston County,64373,32269,32104,3.4,91.0,2.5,0.1,1.4,0.0,53654,25882,14.6,4.8
New York,Madison County,71760,35413,36347,2.1,93.4,1.8,0.6,0.8,0.1,58365,28010,11.1,4.4
New York,Monroe County,748680,361649,387031,8.3,71.0,14.5,0.2,3.6,0.0,55272,31291,14.8,6.6
New York,Montgomery County,49500,24352,25148,13.2,82.6,1.2,0.1,0.7,0.0,47449,25307,19.6,7.3
New York,Nassau County,1363069,661718,701351,16.4,61.4,11.0,0.1,9.0,0.0,105744,46839,5.9,4.9
New York,New York County,1653877,782142,871735,26.1,46.8,12.5,0.1,11.9,0.0,79781,69529,17.3,6.2
New York,Niagara County,212675,103592,109083,2.7,86.0,7.1,1.0,1.0,0.0,51656,28395,13.4,6.2
New York,Oneida County,232324,115854,116470,5.4,82.6,5.8,0.2,4.0,0.0,51316,27283,16.6,6.0
New York,Onondaga County,467669,225685,241984,4.7,77.1,10.7,0.5,3.9,0.0,57271,31436,14.9,6.4
New York,Ontario County,109491,53712,55779,4.4,90.3,2.3,0.2,1.3,0.1,61710,33685,9.7,4.7
New York,Orange County,378174,189437,188737,19.7,65.4,9.7,0.2,2.6,0.0,75146,32616,12.2,5.6
New York,Orleans County,41584,20662,20922,4.7,86.5,5.9,0.4,0.7,0.1,49223,23929,15.9,6.5
New York,Oswego County,119833,60028,59805,2.5,94.3,0.8,0.1,0.6,0.0,51755,25791,18.3,8.6
New York,Otsego County,60750,29341,31409,3.5,91.5,1.7,0.1,1.3,0.0,51254,26688,16.1,6.7
New York,Putnam County,99464,49485,49979,13.8,80.2,2.2,0.1,2.2,0.0,99608,44063,4.8,5.3
New York,Queens County,2339280,1134031,1205249,28.0,25.4,17.2,0.2,25.1,0.0,62008,28814,13.7,6.9
New York,Rensselaer County,159800,78800,81000,4.6,83.9,5.9,0.0,2.5,0.0,63166,33067,12.6,5.8
New York,Richmond County,475948,230325,245623,18.2,62.1,9.4,0.1,8.4,0.0,76244,33922,12.9,5.5
New York,Rockland County,325027,159227,165800,17.3,63.2,11.5,0.1,6.0,0.0,88571,36898,14.2,6.3
New York,St. Lawrence County,110817,56381,54436,2.3,92.1,2.2,0.7,1.1,0.1,48330,23554,19.4,8.8
New York,Saratoga County,226632,111991,114641,3.0,90.9,1.5,0.2,2.8,0.0,77548,39653,6.6,4.6
New York,Schenectady County,155239,75537,79702,6.7,73.8,9.6,0.2,4.6,0.0,61315,29981,12.4,7.3
New York,Schoharie County,31611,15700,15911,3.0,93.5,1.5,0.2,0.8,0.0,51842,26953,13.9,7.5
New York,Schuyler County,18112,9076,9036,1.8,95.3,1.0,0.1,0.5,0.0,47810,25285,15.3,7.2
New York,Seneca County,34843,18308,16535,3.3,89.3,4.6,0.3,0.7,0.0,51601,26541,11.8,4.9
New York,Steuben County,97539,48550,48989,1.6,93.8,1.6,0.1,1.5,0.0,50157,27731,14.5,7.0
New York,Suffolk County,1497595,737373,760222,18.6,68.5,7.2,0.1,3.8,0.0,92838,40277,7.2,5.4
New York,Sullivan County,75783,38941,36842,15.4,72.5,7.7,0.1,1.6,0.0,53877,28224,15.9,9.3
New York,Tioga County,49322,24340,24982,1.8,95.3,0.6,0.0,0.8,0.0,57153,30252,11.2,6.5
New York,Tompkins County,104415,51397,53018,4.8,77.3,3.6,0.2,10.3,0.0,56200,29759,20.4,4.8
New York,Ulster County,180129,89377,90752,9.8,79.8,5.2,0.1,2.1,0.1,61652,32453,13.2,7.1
New York,Warren County,64701,31717,32984,2.4,94.2,1.1,0.2,1.0,0.1,60222,33127,9.9,4.8
New York,Washington County,62183,32148,30035,2.6,92.6,2.9,0.2,0.5,0.0,52527,26064,12.8,6.6
New York,Wayne County,91442,45218,46224,4.2,90.2,2.9,0.1,0.7,0.1,53693,27318,11.7,6.4
New York,Westchester County,975321,471874,503447,24.0,54.4,13.5,0.1,5.8,0.0,89968,52049,9.4,6.5
New York,Wyoming County,40886,22032,18854,3.3,89.9,4.8,0.4,0.4,0.0,55459,25635,11.4,6.5
New York,Yates County,25083,12069,13014,2.2,94.9,1.0,0.1,0.7,0.0,51758,26608,13.1,6.0
North Carolina,Alamance County,157844,75078,82766,12.3,65.0,18.9,0.3,1.5,0.0,44281,25157,17.6,6.0
North Carolina,Alexander County,37159,18797,18362,4.6,87.0,5.9,0.2,1.2,0.1,44523,22655,14.7,6.7
North Carolina,Alleghany County,10935,5445,5490,9.4,87.3,2.4,0.1,0.2,0.0,38944,21153,21.0,5.7
North Carolina,Anson County,25531,13361,12170,3.8,44.9,48.6,0.3,1.2,0.0,38123,19105,22.7,13.4
North Carolina,Ashe County,26833,13213,13620,5.2,92.5,0.8,0.4,0.4,0.0,40293,23650,19.4,6.3
North Carolina,Avery County,17535,9573,7962,5.1,89.0,4.2,0.5,0.6,0.0,37109,21704,14.7,5.5
North Carolina,Beaufort County,47316,22596,24720,7.6,65.8,25.6,0.0,0.1,0.0,41101,24657,19.1,9.0
North Carolina,Bertie County,19913,10057,9856,2.1,34.3,61.6,0.6,0.6,0.0,31287,18319,22.0,12.7
North Carolina,Bladen County,34130,16241,17889,7.5,54.2,34.4,2.3,0.0,0.0,32396,20839,24.5,7.9
North Carolina,Brunswick County,122586,59412,63174,4.7,81.6,10.5,0.3,0.6,0.1,51164,29707,14.1,7.8
North Carolina,Buncombe County,252268,121002,131266,6.4,83.7,6.1,0.4,1.2,0.1,48464,29590,13.2,4.7
North Carolina,Burke County,88898,43908,44990,5.9,82.3,5.9,0.5,3.6,0.1,40854,21885,19.3,9.3
North Carolina,Cabarrus County,196716,95708,101008,10.0,68.0,16.7,0.3,3.0,0.1,60716,29143,11.5,6.8
North Carolina,Caldwell County,81805,40361,41444,5.1,87.9,4.9,0.4,0.6,0.0,40735,21991,16.4,7.9
North Carolina,Camden County,10336,5103,5233,2.7,80.4,14.3,0.1,1.9,0.0,68327,27468,9.0,8.9
North Carolina,Carteret County,68699,33760,34939,4.2,86.4,5.7,0.2,1.1,0.0,51584,30903,12.5,8.0
North Carolina,Caswell County,22833,11490,11343,3.8,61.1,33.0,0.1,0.6,0.2,39428,21692,21.3,8.4
North Carolina,Catawba County,156182,76437,79745,9.3,76.1,7.9,0.2,4.1,0.0,48649,25960,14.2,7.4
North Carolina,Chatham County,68364,33000,35364,12.6,71.4,11.7,0.2,1.4,0.1,59684,36933,13.3,5.6
North Carolina,Cherokee County,27463,13483,13980,3.0,91.5,1.4,1.2,0.7,0.0,38115,21152,16.8,7.7
North Carolina,Chowan County,14370,6878,7492,3.6,59.7,33.8,0.8,0.0,0.0,41979,23542,22.8,11.9
North Carolina,Clay County,10753,5117,5636,3.3,95.0,1.6,0.1,0.0,0.0,37070,25433,17.5,7.1
North Carolina,Cleveland County,97038,46733,50305,3.3,73.4,20.7,0.2,1.0,0.0,40002,21664,19.9,10.3
North Carolina,Columbus County,56589,27882,28707,5.1,59.5,30.4,3.4,0.4,0.0,36261,21849,23.6,7.0
North Carolina,Craven County,103374,52488,50886,7.1,66.0,21.0,0.5,2.8,0.0,49391,26830,15.4,8.1
North Carolina,Cumberland County,332766,165787,166979,11.2,44.6,35.5,1.2,2.4,0.2,44737,23627,18.2,10.0
North Carolina,Currituck County,25247,12522,12725,3.6,87.5,5.3,0.4,0.4,0.0,65758,29340,9.1,4.8
North Carolina,Dare County,35412,17441,17971,7.1,87.6,1.8,0.3,0.6,0.0,55640,30898,8.9,5.2
North Carolina,Davidson County,164118,80121,83997,6.9,80.8,9.1,0.3,1.5,0.0,45806,24231,15.8,8.2
North Carolina,Davie County,41766,20394,21372,6.5,84.9,6.1,0.1,0.7,0.0,53493,29234,14.0,6.5
North Carolina,Duplin County,59350,29020,30330,21.7,51.8,24.5,0.3,0.4,0.0,36679,18529,26.3,9.3
North Carolina,Durham County,300865,143946,156919,13.5,42.1,36.9,0.2,4.7,0.0,56393,33151,16.4,5.8
North Carolina,Edgecombe County,54032,25088,28944,4.3,36.5,57.2,0.1,0.1,0.1,32929,18946,24.6,10.2
North Carolina,Forsyth County,368362,174966,193396,12.6,57.3,25.7,0.2,2.2,0.1,48369,28640,18.7,6.9
North Carolina,Franklin County,63866,31817,32049,8.1,63.5,25.4,0.4,0.5,0.0,48344,23862,16.4,7.3
North Carolina,Gaston County,214049,103191,110858,6.6,73.6,15.5,0.4,1.5,0.0,46626,24937,16.5,8.3
North Carolina,Gates County,11601,5662,5939,0.7,62.5,32.9,0.9,0.4,0.0,52481,24335,12.4,8.8
North Carolina,Graham County,8607,4212,4395,1.1,87.4,0.2,10.6,0.0,0.0,36030,19095,19.0,8.3
North Carolina,Granville County,58503,29686,28817,7.6,58.2,30.6,0.5,0.4,0.0,52089,24859,14.3,6.6
North Carolina,Greene County,21059,11380,9679,14.9,46.9,35.4,0.4,0.1,0.0,36989,18662,25.8,9.4
North Carolina,Guilford County,517197,245216,271981,7.7,51.4,33.3,0.4,4.8,0.0,49253,28582,16.7,6.6
North Carolina,Halifax County,52300,25152,27148,2.7,38.7,52.6,3.5,0.8,0.0,33573,20406,26.8,9.6
North Carolina,Harnett County,128753,63747,65006,12.3,62.1,20.6,0.8,1.0,0.1,50323,22351,18.0,9.3
North Carolina,Haywood County,59854,29008,30846,3.7,93.1,1.0,0.4,0.5,0.0,45538,27166,16.6,5.1
North Carolina,Henderson County,112156,54226,57930,9.9,83.5,3.1,0.2,1.1,0.1,50454,28290,11.8,3.5
North Carolina,Hertford County,24262,12026,12236,3.7,33.6,57.4,1.1,0.7,0.1,35806,18383,23.3,10.0
North Carolina,Hoke County,52571,25993,26578,12.8,40.5,32.5,7.9,1.4,0.1,45713,19654,21.9,12.4
North Carolina,Hyde County,5507,2918,2589,8.4,59.8,30.7,0.1,0.0,0.0,40532,19181,20.3,11.0
North Carolina,Iredell County,169798,83570,86228,7.4,76.4,12.3,0.2,2.3,0.0,55957,30393,12.7,7.2
North Carolina,Jackson County,41725,20395,21330,5.5,81.0,2.1,7.9,1.0,0.0,45078,23674,21.6,4.8
North Carolina,Johnston County,186308,91408,94900,13.3,68.7,15.1,0.5,0.7,0.0,54610,24872,14.5,6.5
North Carolina,Jones County,9776,4771,5005,4.5,62.2,30.4,0.3,0.2,0.0,37256,21058,26.4,11.5
North Carolina,Lee County,59805,29055,30750,19.3,58.2,18.9,0.7,1.0,0.0,49272,23613,17.5,7.4
North Carolina,Lenoir County,57934,27701,30233,7.5,49.7,38.7,0.4,0.6,0.0,37515,21594,22.3,11.6
North Carolina,Lincoln County,80504,39867,40637,7.0,85.3,4.9,0.2,0.5,0.0,50782,27359,15.2,7.9
North Carolina,McDowell County,45069,22706,22363,6.0,87.7,3.8,0.4,0.7,0.0,38776,20439,19.3,7.4
North Carolina,Macon County,34160,16467,17693,6.8,89.5,1.3,0.6,0.8,0.0,40659,27282,17.7,4.9
North Carolina,Madison County,21347,10564,10783,2.5,93.9,1.8,0.3,0.6,0.0,40563,22653,17.8,6.9
North Carolina,Martin County,23227,10910,12317,3.7,52.1,41.8,0.4,1.2,0.0,35969,22161,19.2,9.6
North Carolina,Mecklenburg County,1034290,497122,537168,12.9,47.9,30.7,0.2,5.5,0.0,61695,35669,13.4,6.8
North Carolina,Mitchell County,15155,7433,7722,5.0,92.7,0.3,0.6,0.2,0.0,42534,22302,15.4,4.7
North Carolina,Montgomery County,27445,13584,13861,15.4,63.3,18.6,0.2,1.5,0.0,38254,20900,20.9,5.9
North Carolina,Moore County,94191,45332,48859,6.4,77.2,12.5,0.9,1.2,0.0,54468,31554,13.3,6.3
North Carolina,Nash County,94125,45178,48947,6.7,50.9,39.2,0.7,0.9,0.0,46187,25232,15.9,7.9
North Carolina,New Hanover County,219866,105213,114653,5.4,76.9,14.0,0.3,1.3,0.1,51457,31708,18.0,7.0
North Carolina,Northampton County,20426,9944,10482,2.1,38.6,56.9,0.5,0.3,0.0,33508,19126,25.4,10.2
North Carolina,Onslow County,192685,107245,85440,12.2,66.8,13.7,0.4,2.1,0.2,48162,23141,14.1,10.6
North Carolina,Orange County,141812,67598,74214,8.3,69.4,11.4,0.4,7.6,0.0,65522,38348,14.0,5.2
North Carolina,Pamlico County,12803,6561,6242,3.6,74.3,18.2,0.5,0.2,0.7,45211,25461,15.1,8.1
North Carolina,Pasquotank County,39546,19203,20343,4.9,54.9,36.2,0.1,1.7,0.3,47264,23714,18.1,7.0
North Carolina,Pender County,57630,28562,29068,6.8,74.5,15.6,0.3,0.5,0.1,49357,25997,15.8,8.3
North Carolina,Perquimans County,13506,6485,7021,2.5,72.0,23.4,0.2,0.3,0.1,44039,25848,18.8,8.4
North Carolina,Person County,39240,18973,20267,4.1,66.5,26.9,0.8,0.2,0.0,44921,24477,18.1,10.9
North Carolina,Pitt County,176484,83309,93175,6.0,55.1,34.3,0.2,1.7,0.0,43526,25462,24.3,10.1
North Carolina,Polk County,20434,9782,10652,5.8,88.0,5.1,0.2,0.4,0.0,48412,29728,10.9,6.3
North Carolina,Randolph County,142827,70344,72483,11.1,79.7,5.9,0.3,1.1,0.0,43598,22349,16.7,6.1
North Carolina,Richmond County,45447,22193,23254,6.2,57.6,31.1,1.9,1.0,0.0,33607,19966,26.1,10.0
North Carolina,Robeson County,134187,64702,69485,8.5,25.7,24.0,38.6,0.7,0.0,32407,17161,29.2,9.6
North Carolina,Rockingham County,91566,44133,47433,6.0,72.6,18.5,0.5,0.5,0.1,41700,22521,18.5,7.2
North Carolina,Rowan County,138940,68811,70129,8.3,72.7,16.1,0.2,0.9,0.0,46978,23838,16.8,9.2
North Carolina,Rutherford County,66523,32275,34248,4.1,83.6,10.0,0.5,0.5,0.0,38573,21092,19.6,8.7
North Carolina,Sampson County,63664,31251,32413,18.9,51.6,25.0,1.6,0.5,0.0,37765,20872,24.3,9.5
North Carolina,Scotland County,35445,17546,17899,2.8,43.9,38.6,11.1,0.7,0.0,32739,17103,29.8,12.7
North Carolina,Stanly County,60875,30309,30566,4.0,81.2,11.1,0.3,1.9,0.0,46017,23398,15.7,8.0
North Carolina,Stokes County,46124,22555,23569,2.8,91.3,4.0,0.3,0.4,0.0,44490,23500,13.9,7.0
North Carolina,Surry County,72315,35166,37149,10.2,84.4,3.7,0.3,0.6,0.0,39071,22533,17.6,5.1
North Carolina,Swain County,14208,6865,7343,4.9,62.7,0.5,27.6,0.4,0.0,35271,20918,20.9,7.4
North Carolina,Transylvania County,33291,16018,17273,3.2,89.4,4.0,0.4,0.6,0.0,44559,26037,15.5,6.8
North Carolina,Tyrrell County,4090,2367,1723,7.6,53.2,35.5,0.8,0.4,0.0,32411,17736,26.8,8.5
North Carolina,Union County,222095,109435,112660,10.9,73.0,11.4,0.3,2.4,0.0,70858,32754,9.4,6.1
North Carolina,Vance County,44420,20915,23505,7.3,40.6,49.8,0.3,0.5,0.0,35246,21188,23.0,11.0
North Carolina,Wake County,1023811,497677,526134,10.0,60.6,20.0,0.3,6.4,0.0,73577,37315,10.1,4.9
North Carolina,Warren County,20190,10116,10074,3.8,38.3,50.1,5.0,0.4,0.0,35443,21543,22.3,8.1
North Carolina,Washington County,12331,5846,6485,5.0,44.9,48.2,0.1,0.2,0.0,34557,21117,24.1,10.4
North Carolina,Watauga County,53421,26657,26764,3.4,91.9,1.5,0.3,0.8,0.1,41541,24545,28.3,8.1
North Carolina,Wayne County,124496,61075,63421,11.3,54.1,30.1,0.3,1.2,0.0,41766,23163,21.2,9.7
North Carolina,Wilkes County,68525,33737,34788,6.1,87.9,4.1,0.3,0.5,0.1,37173,21798,20.9,7.5
North Carolina,Wilson County,81379,38532,42847,10.1,47.3,39.5,0.4,0.8,0.0,42095,23383,20.6,8.1
North Carolina,Yadkin County,37825,18574,19251,10.9,84.5,3.4,0.1,0.1,0.1,41126,23038,17.3,5.9
North Carolina,Yancey County,17605,8689,8916,4.9,92.8,0.8,0.4,0.2,0.1,37610,21947,19.6,8.3
North Dakota,Adams County,2368,1168,1200,0.5,93.0,1.6,1.1,2.6,0.0,54700,35933,9.2,1.6
North Dakota,Barnes County,10971,5397,5574,1.9,92.9,0.9,2.0,0.5,0.0,56237,32517,10.0,3.1
North Dakota,Benson County,6875,3520,3355,0.9,41.3,0.0,55.7,0.1,0.0,44500,21658,33.3,6.5
North Dakota,Billings County,983,566,417,4.1,94.4,0.9,0.6,0.0,0.0,91518,44683,10.3,3.9
North Dakota,Bottineau County,6651,3478,3173,2.2,92.0,0.8,2.4,0.3,0.0,58767,35698,8.6,3.3
North Dakota,Bowman County,3226,1544,1682,5.1,92.6,0.1,1.2,0.0,0.0,65435,36318,8.5,1.6
North Dakota,Burke County,2253,1198,1055,1.6,93.4,0.4,2.8,0.0,0.0,71667,35674,7.3,2.6
North Dakota,Burleigh County,92372,46218,46154,2.2,89.9,1.7,3.7,0.7,0.0,67308,36483,8.5,1.8
North Dakota,Cass County,170620,86284,84336,2.5,87.1,4.3,1.0,2.9,0.0,58026,34193,11.2,2.7
North Dakota,Cavalier County,3817,1944,1873,1.0,95.7,0.3,1.1,0.0,0.0,65505,43144,8.6,1.3
North Dakota,Dickey County,5041,2513,2528,3.4,93.6,1.4,1.1,0.4,0.0,58357,30510,6.3,2.6
North Dakota,Divide County,2378,1217,1161,1.1,93.3,1.0,1.1,1.5,0.0,54223,39171,13.0,2.4
North Dakota,Dunn County,4349,2306,2043,2.7,83.9,1.0,9.2,1.4,0.2,68594,42438,10.6,3.5
North Dakota,Eddy County,2321,1146,1175,1.8,89.2,0.0,5.6,0.0,0.1,55294,35444,13.2,1.6
North Dakota,Emmons County,3389,1693,1696,0.3,96.7,0.0,0.1,0.9,0.0,46581,29622,11.9,1.8
North Dakota,Foster County,3318,1645,1673,1.3,95.9,0.2,0.8,0.2,0.0,59500,32665,7.1,1.1
North Dakota,Golden Valley County,1892,930,962,1.7,93.9,0.0,0.7,0.0,0.0,44018,28840,9.4,0.9
North Dakota,Grand Forks County,70130,36438,33692,4.0,85.0,3.4,2.5,2.6,0.1,51410,30465,17.0,3.8
North Dakota,Grant County,2387,1188,1199,0.8,96.9,0.1,1.4,0.1,0.0,50875,33537,12.8,2.4
North Dakota,Griggs County,2276,1153,1123,0.3,96.2,1.4,0.9,0.0,0.0,50272,33416,8.0,3.0
North Dakota,Hettinger County,2601,1242,1359,3.7,91.2,0.7,2.6,0.0,0.2,56118,32544,9.3,2.2
North Dakota,Kidder County,2457,1316,1141,4.9,93.8,0.5,0.2,0.2,0.0,60225,34455,6.9,1.3
North Dakota,LaMoure County,4106,2129,1977,1.0,97.1,0.1,0.7,0.0,0.0,57463,36653,10.7,0.8
North Dakota,Logan County,1932,993,939,1.6,96.3,0.1,0.3,0.3,0.0,57379,31952,7.5,1.7
North Dakota,McHenry County,5951,3091,2860,2.3,95.1,0.2,1.6,0.1,0.0,61788,36874,7.9,2.2
North Dakota,McIntosh County,2680,1310,1370,2.2,95.1,0.0,0.3,1.0,0.0,46012,31133,9.9,1.7
North Dakota,McKenzie County,11679,6243,5436,7.0,78.0,0.6,12.1,0.6,0.0,79316,38324,11.7,3.9
North Dakota,McLean County,9607,4974,4633,2.3,89.6,0.6,6.5,0.0,0.0,63926,36953,8.9,1.6
North Dakota,Mercer County,8637,4451,4186,2.7,93.1,0.9,2.7,0.4,0.0,80337,36720,7.3,1.3
North Dakota,Morton County,30059,15395,14664,2.7,90.9,0.6,4.0,0.1,0.0,65385,37335,7.9,2.4
North Dakota,Mountrail County,9986,5519,4467,7.0,62.9,1.1,25.9,0.4,0.0,69622,40113,11.2,4.7
North Dakota,Nelson County,2971,1530,1441,2.5,96.7,0.0,0.3,0.0,0.0,52417,33599,8.4,0.5
North Dakota,Oliver County,1822,950,872,3.7,91.5,0.4,2.7,0.4,0.0,71500,38604,3.1,2.3
North Dakota,Pembina County,7050,3667,3383,3.3,91.6,0.2,2.3,0.5,0.0,61393,34824,5.6,3.1
North Dakota,Pierce County,4272,2155,2117,1.0,94.1,0.8,3.6,0.0,0.0,45996,26619,17.6,1.6
North Dakota,Ramsey County,11574,5897,5677,2.5,84.6,0.0,9.3,0.6,0.0,55927,33884,12.1,1.3
North Dakota,Ransom County,5411,2772,2639,1.6,95.0,0.7,0.2,0.6,0.0,62524,33574,6.6,2.4
North Dakota,Renville County,2543,1241,1302,5.4,92.1,0.5,0.5,0.5,0.0,66023,30888,4.8,0.9
North Dakota,Richland County,16333,8434,7899,2.7,91.9,0.5,2.6,0.4,0.0,60551,29818,9.7,2.4
North Dakota,Rolette County,14657,7250,7407,0.5,18.8,0.5,78.1,0.3,0.0,36170,18075,32.4,7.4
North Dakota,Sargent County,3883,2008,1875,3.0,93.2,1.0,0.9,0.4,0.0,60824,36207,4.3,1.0
North Dakota,Sheridan County,1403,686,717,0.9,97.5,0.0,0.4,0.0,0.0,49750,34172,15.4,3.6
