full_name,diameter,rot_per
 61631 (2000 QX102),5.693,4.038
 61652 (2000 QO112),3.005,3.367
 61717 (2000 QU142),2.484,3.16
 61750 (2000 QD157),3.020,331.564
 61774 (2000 QV171),8.710,9.127
 61791 (2000 QV182),3.689,3.475
 61907 (2000 QK230),4.038,6.44
 61945 (2000 RO13),4.550,30.154
 61983 (2000 RN30),3.472,9.909
 62012 (2000 RJ41),5.633,4.01
 62018 (2000 RV42),4.948,12.639
 62071 Voegtli (2000 RH77),5.140,15.604
 62074 (2000 RL79),4.630,18.808
 62110 (2000 RX97),7.864,4.757
 62112 (2000 RM99),5.331,7.038
 62122 (2000 RS102),4.886,2.691
 62128 (2000 SO1),23.166,6.706
 62160 (2000 ST25),6.311,14.059
 62209 (2000 SF61),2.824,7.56
 62212 (2000 SA62),2.251,10.2708
 62213 (2000 SL63),5.305,3.68
 62298 (2000 SK116),3.495,84.864
 62325 (2000 SC124),6.896,7.74
 62348 (2000 SB142),5.760,7.889
 62379 (2000 SA155),5.173,4.391
 62408 (2000 SU176),11.982,3.197
 62409 (2000 SR177),5.563,4.398
 62410 (2000 SN178),4.826,76.736
 62412 (2000 SY178),10.374,3.33
 62468 (2000 SA214),6.596,11.971
 62575 (2000 SL278),4.426,90.573
 62595 (2000 SW306),4.116,67.175
 62651 (2000 SB364),5.056,6.147
 62694 (2000 TV24),3.387,5.598
 62715 (2000 TR43),5.860,4.036
 62731 (2000 TO59),9.043,7.291
 62734 (2000 TX60),2.873,3.983
 62828 (2000 UN53),7.387,11.0
 62842 (2000 UF63),3.840,7.94
 62850 (2000 UC72),2.489,17.389
 62853 (2000 UO76),7.150,129.300
 62887 (2000 UX95),3.999,3.858
 62925 (2000 VE14),6.755,14.737
 63029 (2000 WH57),6.820,8.693
 63062 (2000 WL118),6.553,7.334
 63098 (2000 WC146),4.864,6.215
 63148 (2000 XQ19),5.477,26.979
 63166 (2000 YW17),4.466,9.952
 63195 (2000 YN120),24.692,7.113
 63201 (2000 YH129),6.576,6.846
 63213 (2001 AY18),6.083,6.44
 63239 (2001 BD25),19.447,60.075
 63271 (2001 CN34),6.855,5.704
 63287 (2001 DT79),18.666,17.682
 63368 (2001 HQ7),5.137,2.84
 63410 (2001 KQ39),8.534,6.967
 63433 (2001 MZ17),5.297,4.448
 63444 (2001 ND8),6.361,7.087
 63475 (2001 OB32),6.713,12.47
 63485 (2001 OO49),4.677,14.664
 63486 (2001 OH55),5.211,24.
 63537 (2001 PS33),6.484,4.101
 63548 (2001 PD58),6.193,3.800
 63578 (2001 QD28),6.726,7.483
 63614 (2001 QF77),3.889,2.836
 63628 (2001 QN80),7.429,16.852
 63660 (2001 QV119),4.717,14.846
 63730 (2001 QB239),2.379,4.320
 63923 (2001 SV41),16.378,8.759
 63968 (2001 SG71),1.905,3.19
 64107 (2001 TK8),1.944,68.5
 64135 (2001 TM32),5.551,38.144
 64230 (2001 TC117),3.687,5.086
 64246 (2001 TC160),5.581,4.101
 64292 (2001 UF13),4.912,15.438
 64301 (2001 UN19),1.700,6.51
 64391 (2001 UF150),1.689,6.85
 64572 (2001 WA39),3.264,4.543
 64588 (2001 XX3),5.477,5.8288
 64707 (2001 XA91),2.849,53.970
 64772 (2001 XY180),4.568,3.942
 64792 (2001 XL206),4.168,8.934
 64796 (2001 XM207),3.182,8.731
 64801 (2001 XH210),1.645,19.020
 64807 (2001 XD213),3.805,6.53
 64907 (2001 YT89),4.958,4.294
 64939 (2001 YP116),2.290,32.956
 64941 (2001 YJ118),9.450,9.38
 64995 (2002 AV57),4.212,5.08
 65019 (2002 AC99),4.209,7.700
 65025 (2002 AS106),6.428,10.689
 65108 (2002 CR33),4.559,10.854
 65122 (2002 CB59),9.985,4.092
 65155 (2002 CP140),5.675,4.78
 65191 (2002 CR257),6.849,5.46
 65200 (2002 CL294),4.919,2.4206
 65203 (2002 DU),4.476,6.518
 65210 Stichius (2002 EG),21.791,35.12
 65225 (2002 EK44),16.654,13.43
 65227 (2002 ES46),13.583,7.066
 65257 (2002 FU36),23.010,17.83
 65264 (2002 GW16),9.522,6.218
 65270 (2002 GC38),2.517,9.136
 65287 (2002 HL11),2.982,2.924
 65312 (2002 JP76),2.764,18.145
 65345 (2002 NF19),1.763,14.148
 65395 (2002 RY63),4.417,15.48
 65407 (2002 RP120),14.6,200.
 65542 (1143 T-1),2.363,13.170
 65619 (4218 T-3),1.458,6.40
 65637 Tsniimash (1979 VS2),2.269,220.
 65679 (1989 UQ),0.918,7.748
 65736 (1993 QH7),1.762,7.16
 65739 (1993 SG13),4.455,2.8
 65803 Didymos (1996 GT),0.78,2.2593
 65821 De Curtis (1996 UC3),12.998,6.44
 65975 (1998 HV46),2.944,19.762
 65976 (1998 HF51),4.035,10.743
 65991 (1998 KL36),6.437,5.007
 66008 (1998 QH2),1.484,7.09
 66037 (1998 QD74),4.684,4.860
 66039 (1998 QS74),10.262,6.62
 66067 (1998 RM19),5.413,10.32
 66068 (1998 RG26),4.958,4.232
 66076 (1998 RD53),7.827,8.93855
 66092 (1998 SD),1.991,448.
 66103 (1998 SJ24),5.652,9.380
 66146 (1998 TU3),2.864,2.375
 66187 (1998 XS73),21.658,31.034
 66189 (1998 XA97),1.719,7.88
 66191 (1998 YS6),10.522,4.19
 66193 (1999 AF22),2.733,8.00
 66251 (1999 GJ2),1.222,2.4621
 66328 (1999 JK58),1.962,32.682
 66335 (1999 JZ61),3.392,12.9620
 66368 (1999 JP98),4.154,97.219
 66372 (1999 JV114),1.965,8.02
 66391 Moshup (1999 KW4),1.317,2.7645
 66524 (1999 RQ102),3.519,11.050
 66583 Nicandra (1999 RL156),6.011,6.457
 66584 (1999 RM161),3.588,9.06
 66595 (1999 RU178),2.886,5.698
 66625 (1999 RE205),4.005,13.128
 66722 (1999 TC107),3.482,9.664
 66732 (1999 TW111),5.243,8.55
 66738 (1999 TJ120),7.068,9.90
 66764 (1999 TD190),3.877,12.80
 66765 (1999 TJ191),9.246,7.473
 66775 (1999 TS220),3.475,138.288
 66807 (1999 TD288),3.518,3.920
 66824 (1999 UM26),5.114,9.681
 66826 (1999 UX36),4.288,5.280
 66832 (1999 UE45),3.707,6.5
 66850 (1999 VX8),6.521,9.495
 66868 (1999 VS47),5.996,6.23
 66958 (1999 XO23),6.266,3.370
 66969 (1999 XW54),3.271,5.75
 66998 (1999 XY113),4.118,2.486
 67017 (1999 XV132),7.547,11.018
 67158 (2000 AX199),4.935,8.893
 67175 (2000 BA19),2.687,275.
 67209 (2000 DN26),5.090,3.767
 67244 (2000 EH58),12.554,11.579
 67255 (2000 ET109),6.599,3.70
 67298 (2000 GD91),4.369,7.685
 67299 (2000 GS95),2.901,28.439
 67327 (2000 HD76),3.255,4.582
 67377 (2000 OW1),6.037,6.44
 67393 (2000 OX58),5.828,15.660
 67404 (2000 PG26),1.697,5.398
 67413 (2000 QK50),8.067,10.969
 67453 (2000 QB172),5.730,3.071
 67466 (2000 QJ217),3.269,3.15
 67496 (2000 RK31),3.395,7.650
 67500 (2000 RM43),1.439,2.973
 67515 (2000 RN62),6.322,17.640
 67525 (2000 RW83),2.111,16.
 67578 (2000 SO112),1.900,156.584
 67635 (2000 SE211),1.349,46.809
 67681 (2000 SH293),4.398,19.847
 67721 (2000 US14),1.433,3.648
 67746 (2000 UG40),1.819,5.015
 67786 (2000 UX94),1.454,4.044
 67792 (2000 UD102),1.678,5.701
 67847 (2000 WX6),1.505,2.473
 67858 (2000 WX20),2.290,11.756
 67909 (2000 WJ98),2.811,13.567
 67933 (2000 WR127),3.266,6.652
 67952 (2000 WH166),5.414,13.611
 67979 Michelory (2000 XS10),7.621,5.335
 67983 (2000 XY16),1.408,14.590
 67997 (2000 XA29),10.917,8.007
 68063 (2000 YJ66),2.301,2.1102
 68099 (2000 YX118),5.616,4.018
 68181 (2001 BK49),3.718,5.0366
 68227 (2001 DZ20),7.365,6.58
 68242 (2001 DW59),2.007,4.897
 68267 (2001 EA16),0.875,3.5
 68278 (2001 FC7),0.942,4.230
 68348 (2001 LO7),3.512,3.3313
 68350 (2001 MK3),1.794,3.273
 68404 (2001 QX108),7.687,9.951
 68410 Nichols (2001 QB154),2.345,6.912
 68435 (2001 RF81),1.951,6.5
 68518 (2001 VM14),3.484,7.16
 68537 (2001 VC123),1.222,2.997
 68547 (2001 XW29),1.576,36.7
 68553 (2001 XF68),1.568,3.13
 68711 (2002 CV244),2.556,4.494
 68735 (2002 ET26),7.827,16.228
 68744 (2002 EV43),4.147,7.451
 68806 (2002 GR40),1.594,5.764
 68825 (2002 GH81),1.787,9.395
 68905 (2002 JZ104),1.911,4.23
 68918 (2002 KZ9),1.785,7.775
 68927 (2002 NB28),6.082,6.988
 69018 (2002 VH24),9.496,7.498
 69026 (2002 VL93),6.696,288.075
 69068 (2003 AO32),2.046,2.87
 69092 (2003 BQ25),2.496,6.347
 69245 Persiceto (1981 EO),7.913,6.271
 69298 (1992 DR9),4.008,11.03
 69317 (1993 FB20),3.165,106.25
 69342 (1993 TT19),4.026,10.878
 69354 (1994 CZ2),3.752,9.304
 69377 (1994 WJ3),3.939,4.262
 69406 (1995 SX48),3.182,4.49
 69420 (1995 YA1),6.445,186.944
 69437 (1996 KW2),20.576,3.64
 69459 (1996 TX62),1.942,15.532
 69487 (1997 AZ2),4.181,5.594
 69508 (1997 ET2),3.192,48.702
 69560 (1997 UW14),7.863,3.50
 69571 (1998 BJ25),2.726,2.645
 69641 (1998 FQ77),2.493,6.004
 69653 (1998 FT101),2.840,188.039
 69731 (1998 HP152),1.815,53.651
 69758 (1998 OP10),8.803,5.823
 69779 (1998 QZ53),4.712,52.726
 69805 (1998 RF23),5.397,5.966
 69844 (1998 SY22),4.660,3.341
 69848 (1998 SQ35),11.423,8.64
 69853 (1998 SP53),7.544,8.17
 69858 (1998 SM57),4.684,93.169
 69880 (1998 SQ81),4.469,7.675
 69926 (1998 TZ31),5.277,22.86
 69967 (1998 VS49),6.237,7.44
 70030 Margaretmiller (1999 CZ1),1.435,4.3292
 70034 (1999 CY35),6.911,16.269
 70045 (1999 DA5),12.370,14.178
 70050 (1999 GG44),6.554,3.142
 70085 (1999 JD68),1.947,4.950
 70126 (1999 NT2),3.231,5.41
 70165 (1999 NT49),2.323,6.69
 70169 (1999 NX64),3.369,4.42
 70275 (1999 RJ109),2.402,61.870
 70296 (1999 RZ127),2.581,4.923
 70299 (1999 RM129),5.036,6.531
 70301 (1999 RZ130),2.163,9.561
 70304 (1999 RE133),2.091,41.617
 70306 (1999 RL134),2.342,7.550
 70329 (1999 RY163),1.820,5.234
 70364 (1999 RN194),1.957,2.165
 70401 Davidbishop (1999 RH241),2.215,4.794
 70410 (1999 SE3),4.954,2.5895
 70413 (1999 SJ5),2.116,9.90
 70740 (1999 VG18),4.439,4.53
 70741 (1999 VO18),3.097,13.33
 70804 (1999 VL62),3.791,6.58
 70867 (1999 VA150),5.706,3.79
 70970 (1999 XH20),4.494,9.854
 71001 Natspasoc (1999 XL37),5.336,3.15
 71031 (1999 XE68),3.284,20.187
 71145 (1999 XA183),6.136,12.0
 71314 (2000 AW76),3.456,5.65
 71366 (2000 AU135),3.867,5.05
 71441 (2000 AR226),4.558,10.43
 71493 (2000 CF13),4.182,2.65
 71765 (2000 SU4),1.734,70.72
 72168 (2000 YL107),1.388,4.03
 72186 (2000 YH118),3.720,10.031
 72255 (2001 AZ31),3.599,6.387
 72290 (2001 BQ15),4.411,5.6657
 72295 (2001 BO24),1.679,2.145
 72320 (2001 BW47),3.402,2.30
 72352 (2001 BK72),5.048,21.82
 72393 (2001 CH18),4.035,4.9
 72396 (2001 CU20),5.834,8.0467
 72451 (2001 DW5),5.088,8.21
 72469 (2001 DW27),2.720,13.33
 72653 (2001 FA45),3.648,7.33
 72675 (2001 FP54),3.767,2.50
 72693 (2001 FS72),3.284,2.87
 72717 (2001 FA88),3.790,9.46
 72807 (2001 GG5),6.176,3.28
 72823 (2001 HO3),4.166,141.392
 72904 (2001 KM74),7.932,3.48
 73466 (2002 OP5),3.790,5.61
 73676 (1988 CD5),6.126,58.240
 73696 (1991 RQ19),3.438,2.492
 73713 (1992 RW6),4.619,3.68
 73727 (1993 FT39),3.420,17.5
 74056 (1998 KM9),2.418,17.4
 74103 (1998 QP31),2.676,6.19
 74108 (1998 QP37),2.824,8.73
 74155 (1998 QK93),5.937,15.9680
 74232 (1998 ST26),5.330,3.14
 74338 (1998 VK15),7.333,7.480
 74350 (1998 VO54),4.695,8.56
 74355 (1998 WJ12),4.469,2.8
 74421 (1999 AW24),6.692,3.66
 74424 (1999 BN),8.146,3.733
 74446 (1999 CT19),5.524,4.82
 74464 (1999 CA38),5.914,3.62
 74551 (1999 JY98),7.595,4.19
 74567 (1999 NP6),1.328,10.91
 74692 (1999 RF134),1.584,2.241
 74823 (1999 TD15),2.374,33.451
 74858 (1999 TU88),1.843,2.48
 74910 (1999 TX139),1.415,8.57
 75028 (1999 US17),3.424,4.44
 75067 (1999 VN12),2.164,21.243
 75079 (1999 VN24),3.972,6.632
 75086 (1999 VU28),1.533,20.802
 75129 (1999 VP69),4.126,4.27
 75151 (1999 VY100),2.166,3.15
 75183 (1999 VB160),1.607,16.110
 75186 (1999 VX160),1.601,6.36
 75209 (1999 VM192),2.335,6.440
 75216 (1999 VV213),1.610,12.259
 75235 (1999 WX7),2.731,6.423
 75277 (1999 XN19),1.989,3.607
 75297 (1999 XY32),8.024,9.328
 75300 (1999 XJ34),5.301,3.921
 75353 (1999 XL69),1.785,114.664
 75364 (1999 XZ74),6.805,33.567
 75366 (1999 XS82),3.703,17.162
 75403 (1999 XH102),1.882,7.139
 75423 (1999 XO119),2.168,2.552
 75426 (1999 XJ123),2.735,7.450
 75489 (1999 XO178),1.542,8.70
 75495 (1999 XM181),1.993,14.682
 75523 (1999 XX206),9.118,25.504
 75528 (1999 XC214),3.004,3.108
 75640 (2000 AE55),3.942,16.369
 75679 (2000 AU97),6.178,21.455
 75747 (2000 AX153),2.213,6.38
 75751 (2000 AR158),5.677,5.420
 75768 (2000 AE186),3.239,3.86
 75773 (2000 AC196),3.459,5.746
 75872 (2000 CK24),5.352,3.80
 75903 (2000 CQ49),6.945,157.912
 75910 (2000 CO53),11.429,2.198
 75934 (2000 CR75),4.031,3.717
 75974 (2000 CC117),6.078,9.700
 75985 (2000 DY2),4.710,4.4
 76038 (2000 DJ51),5.073,15.360
 76136 (2000 EF12),4.259,6.064
 76142 (2000 ER13),3.434,5.500
 76229 (2000 EK75),4.392,151.936
 76272 De Jong (2000 EJ110),5.408,241.407
 76325 (2000 EZ145),3.040,8.455
 76326 (2000 EV147),3.296,4.028
 76382 (2000 EM198),6.808,2.823
 76437 (2000 FD29),9.715,10.373
 76461 (2000 FH44),5.563,3.088
 76471 (2000 FD57),6.207,2.942
 76554 (2000 GK93),8.723,7.119
 76557 (2000 GB95),7.156,7.967
 76588 (2000 GK142),4.617,6.869
 76594 (2000 GB155),4.772,8.225
 76614 (2000 GY167),4.405,10.726
 76616 (2000 GV172),4.871,16.923
 76668 (2000 HA45),5.393,9.50
 76674 (2000 HC58),7.080,6.774
 76708 (2000 HE101),7.255,120.993
 76717 (2000 JP16),8.018,7.533
 76768 (2000 KR31),3.831,12.440
 76781 (2000 KU65),7.928,8.613
 76786 (2000 LT9),8.340,180.070
 76800 (2000 OQ35),3.078,392.
 76801 (2000 PF24),17.557,8.806
 76814 (2000 QL164),7.562,5.129
 76815 (2000 QE181),1.615,37.796
 76834 (2000 SA244),16.116,34.697
 76836 (2000 SB310),18.350,10.70
 76857 (2000 WE132),33.098,37.69
 76864 (2000 XR13),3.247,3.89
 76865 (2000 XW38),2.694,5.14
 76867 (2000 YM5),42.849,9.112
 76873 (2000 YF32),1.487,5.834
 76929 (2001 AX34),2.059,36.2
 77010 (2001 CB9),6.432,3.61
 77049 (2001 CH48),1.441,2.596
 77065 (2001 DU20),3.192,8.548
 77127 (2001 DJ93),2.654,4.16
 77158 (2001 EN15),8.689,5.19
 77216 (2001 FO24),6.500,150.
 77281 (2001 FO63),1.963,3.98
 77388 (2001 FA150),6.940,5.027
 77457 (2001 HU11),5.507,17.514
 77489 (2001 HC35),5.647,45.451
 77572 (2001 KL10),5.507,3.610
 77608 (2001 KZ33),7.609,15.575
 77645 (2001 KX66),3.425,3.613
 77680 (2001 MJ29),8.981,18.106
 77682 (2001 MY29),14.428,5.343
 77685 (2001 NA3),7.256,4.36
 77689 (2001 NZ10),3.948,5.13
 77694 (2001 NT18),7.019,6.862
 77703 (2001 OP24),10.666,5.61
 77733 (2001 OS73),3.476,7.579
 77740 (2001 OP88),6.813,10.499
 77759 (2001 PY36),6.030,5.102
 77768 (2001 QM),10.191,7.1
 77780 (2001 QJ27),9.044,15.820
 77807 (2001 QU125),7.752,7.712
 77812 (2001 QC134),11.193,9.535
 77818 (2001 QK165),10.126,30.00
 77829 (2001 QO217),7.117,13.6
 77839 (2001 QU268),4.529,16.84
 77842 (2001 QA273),5.347,13.022
 77856 Noblitt (2001 RN63),3.977,3.382
 77873 (2001 SQ46),6.627,11.119
 77877 (2001 SC59),6.623,5.143
 77878 (2001 SE62),16.100,4.384
 77880 (2001 SE121),6.556,8.38
 77882 (2001 SV124),7.788,3.48
 77964 (2002 JT1),1.756,8.180
 78005 (2002 JB52),6.959,6.936
 78130 (2002 NL12),2.623,5.22
 78148 (2002 NB24),5.196,2.756
 78212 (2002 OB1),4.333,4.746
 78296 (2002 PT53),4.656,5.3
 78388 (2002 PT156),4.428,4.25
 78404 (2002 QG14),4.028,50.982
 78420 (2002 QU40),5.784,4.90
 78468 (2002 RL44),5.523,16.28
 78476 (2002 RQ50),8.353,8.823
 78550 (2002 RS128),4.596,12.325
 78585 (2002 SF12),5.874,4.631
 78618 (2002 TH5),3.659,3.229
 78656 (2002 TL73),7.437,8.023
 78657 (2002 TS76),5.374,4.620
 78673 (2002 TP114),5.692,4.911
 78698 (2002 TD171),11.663,8.182
 78714 (2002 TX199),2.795,8.882
 78765 (2002 UD36),5.157,5.74
 78772 (2002 VA44),4.335,4.817
 78779 (2002 VZ68),7.837,6.765
 78785 (2002 VC85),3.490,11.057
 78948 (2003 SM192),6.309,37.888
 79056 (1132 T-3),1.973,11.005
 79087 Scheidt (1977 UM2),3.410,6.638
 79170 (1993 FT34),3.970,4.406
 79272 (1995 SN6),3.507,7.74
 79279 (1995 SQ28),9.428,3.742
 79361 (1997 DA),2.361,8.434
 79435 (1997 TU2),5.120,7.46
 79455 (1997 WH46),5.671,7.308
 79493 (1998 FD63),3.307,2.777
 79550 (1998 QO46),2.466,3.957
 79590 (1998 RX19),2.304,988.769
 79639 (1998 RP78),3.276,6.026
 79782 (1998 UN40),2.161,150.
 79799 (1998 VU10),1.940,8.436
 79823 (1998 VK54),3.672,40.838
 79898 (1999 BD6),6.515,5.053
 79904 (1999 BO13),6.416,3.851
 79937 (1999 CD73),4.771,10.020
 80044 (1999 JN40),8.610,15.743
 80049 (1999 JV54),6.693,4.389
 80055 (1999 JL70),6.821,8.246
 80078 (1999 JU115),6.116,5.235
 80275 (1999 XY31),2.245,6.398
 80276 (1999 XL32),3.740,5.56
 80330 (1999 XD92),1.603,44.744
 80346 (1999 XT114),2.119,3.48
 80381 (1999 XD160),1.812,2.61
 80545 (2000 AD85),1.521,3.110
 80672 (2000 BU17),1.646,12.241
 80760 (2000 CY53),1.823,11.683
 80770 (2000 CB61),9.001,7.987
 80773 (2000 CY63),9.889,13.535
 81013 (2000 EY37),4.418,2.921
 81221 (2000 FY21),4.889,20.43
 81298 (2000 GW1),4.806,10.338
 81386 (2000 GT73),2.972,15.381
 81409 (2000 GO89),8.393,7.74
 81468 (2000 GS137),3.267,3.638
 81484 (2000 GF153),3.612,11.937
 81628 (2000 HF76),6.692,5.077
 81713 (2000 JC27),5.059,4.049
 81740 (2000 JA46),3.092,9.343
 81767 (2000 JV65),5.655,6.536
 81781 (2000 JA74),2.921,11.455
 81802 (2000 KN6),5.341,8.49
 81922 (2000 NV22),10.549,12.150
 81954 (2000 PT17),5.637,3.57
 81957 (2000 QG14),4.976,7.27
 81964 (2000 QX35),4.100,4.019
 82060 (2000 WX8),1.702,2.7631
 82066 (2000 XG15),1.731,11.23
 82078 (2001 AH46),1.853,19.57
 82315 (2001 KF59),2.742,22.395
 82333 (2001 LF7),7.294,2.303
 82363 (2001 MF7),5.549,7.609
 82371 (2001 MM14),4.988,17.782
 82384 (2001 MV20),6.062,2.44
 82401 (2001 NF6),4.201,13.037
 82524 (2001 OE55),2.834,4.033
 82525 (2001 OM55),9.207,5.966
 82590 (2001 OO89),8.020,23.353
 82593 (2001 OW90),4.314,6.00
 82642 (2001 PX5),5.736,11.61144
 82683 (2001 PZ26),5.041,4.36
 82752 (2001 QG7),4.741,33.372
 82767 (2001 QR12),8.785,7.150
 82813 (2001 QJ35),2.998,4.862
 82842 (2001 QK50),5.863,6.650
 82937 Lesicki (2001 QW113),6.983,8.191
 82943 (2001 QG117),6.426,36.154
 82971 (2001 QD135),7.274,8.172
 82995 (2001 QJ155),6.287,8.143
 83000 (2001 QG159),7.522,16.043
 83046 (2001 QW195),8.433,23.279
 83049 (2001 QX196),5.145,7.759
 83108 (2001 QY239),4.721,3.92
 83109 (2001 QR240),5.528,21.05
 83150 (2001 QA268),8.615,5.738
 83218 (2001 RP27),8.077,157.958
 83241 (2001 RH52),3.995,3.465
 83246 (2001 RY57),6.615,7.56
 83264 (2001 RH75),9.905,6.350
 83278 (2001 RQ84),4.963,3.332
 83281 (2001 RH86),5.499,14.056
 83287 (2001 RQ90),3.606,3.98
 83349 (2001 RR146),2.932,10.808
 83374 (2001 SF9),8.035,356.355
 83391 (2001 SH22),3.292,4.666
 83450 (2001 SP60),5.940,4.612
 83473 (2001 SA79),4.708,4.896
 83520 (2001 SX142),6.671,3.708
 83597 (2001 SU263),5.046,5.494
 83616 (2001 SW287),9.886,8.42
 83627 (2001 SN315),7.205,7.836
 83629 (2001 SY316),3.323,11.872
 83669 (2001 TV29),4.711,6.252
 83672 (2001 TD35),6.666,16.148
 83701 (2001 TA75),6.387,2.94
 83820 (2001 UJ4),7.338,63.132
 83826 (2001 UW20),11.507,33.832
 83831 (2001 UE23),5.942,4.452
 83834 (2001 UQ24),5.667,3.830
 83902 (2001 UX164),3.780,10.322
 83909 (2001 UB189),6.011,7.109
 83913 (2001 VF6),6.158,4.6673
 83920 (2001 VX15),5.201,5.447
 83958 (2001 XA36),5.138,246.062
 83962 (2001 XW123),4.718,5.19
 83963 (2001 XM202),3.909,9.469
 83984 (2002 GL77),14.030,5.752
 84045 (2002 PN58),1.808,240.
 84135 (2002 RD51),8.144,4.02
 84379 (2002 TB138),2.165,2.557
 84407 (2002 TU181),4.840,11.85
 84478 (2002 TC266),3.206,3.3167
 84506 (2002 TE288),2.226,10.352
 84509 (2002 TZ288),2.364,2.431
 84512 (2002 TK291),4.058,2.911
 84571 (2002 VR13),2.284,2.951
 84609 (2002 VE36),3.830,8.298
 84714 (2002 VE123),2.435,2.300
 84794 (2002 XY87),3.164,3.206
 84890 (2003 NP9),4.240,19.2
 84944 (2003 WL153),6.539,7.3
 84960 (2003 XS21),2.285,7.767
 84963 (2003 YN13),3.986,5.932
 85007 (2004 AK3),4.388,6.738
 85051 (6641 P-L),3.826,5.932
 85118 (1971 UU),4.828,10.098
 85195 von Helfta (1991 TW2),2.566,4.8412
 85397 (1996 TN3),3.132,2.398
 85401 Yamatenclub (1996 TW14),2.972,17.78
 85447 (1997 GQ11),1.614,2.681
 85489 (1997 SV2),8.472,5.79502
 85532 (1997 WD21),3.916,4.768
 85552 (1997 YR7),3.340,3.735
 85620 (1998 HJ107),7.709,6.771
 85628 (1998 KV2),0.775,2.8234
 85644 (1998 OH10),3.013,4.345
 85713 (1998 SS49),3.484,5.370
 85774 (1998 UT18),0.939,34.
 85782 (1998 VZ2),4.173,5.379
 85793 (1998 VG26),3.108,6.58
 85804 (1998 WQ5),2.370,3.0089
 85834 (1998 XM74),2.965,2.86
 85836 (1998 YF2),2.375,5.36
 85854 (1999 AE13),2.577,46.054
 85875 (1999 CR5),3.574,24.
 85887 (1999 CE36),4.942,10.266
 85904 (1999 CH70),3.854,7.019
 85953 (1999 FK21),0.59,68.44
 85989 (1999 JD6),1.462,7.6638
 85990 (1999 JV6),0.451,6.538
 86022 (1999 KJ14),9.129,89.128
 86039 (1999 NC43),2.22,34.49
 86044 (1999 OD2),7.698,4.232
 86046 (1999 OY2),7.057,20.360
 86048 (1999 PP1),5.867,3.442
 86052 (1999 RM2),5.725,2.112
 86067 (1999 RM28),1.245,9.196
 86088 (1999 RR88),9.557,14.628
 86094 (1999 RW100),6.348,6.754
 86109 (1999 RV118),5.514,5.745
 86120 (1999 RM140),5.063,30.364
 86121 (1999 RE144),4.123,5.384
 86128 (1999 RC154),5.576,147.684
 86153 (1999 RE201),11.760,4.493
 86174 (1999 RV212),5.020,13.924
 86191 (1999 RY251),6.584,34.602
 86192 (1999 SV1),1.995,7.155
 86206 (1999 TK9),6.533,150.077
 86217 (1999 TB35),1.797,5.994
 86228 (1999 TW107),4.787,9.817
 86241 (1999 TE120),6.440,5.115
 86275 (1999 TA320),8.063,7.418
 86301 (1999 VL43),4.855,4.178
 86307 (1999 VL78),3.209,2.954
 86326 (1999 WK13),1.348,6.36
 86331 (1999 XY19),12.058,8.600
 86378 (2000 AV18),4.227,2.528
 86417 (2000 AM242),7.912,14.902
 86474 (2000 CT79),2.880,9.50
 86519 (2000 DM68),3.195,5.504
 86601 (2000 EU75),1.923,14.108
 86694 (2000 FC49),3.430,57.018
 86696 (2000 FO49),2.187,4.87
 86725 (2000 GG32),4.184,6.47
 86740 (2000 GM51),3.383,5.13
 86819 (2000 GK137),0.802,3.0239
 86829 (2000 GR146),1.433,3.0996
 86952 (2000 HT89),1.929,12.523
 87073 (2000 KF66),4.615,10.972
 87090 (2000 LX2),7.135,34.904
 87098 (2000 LS10),6.062,14.532
 87116 (2000 LQ30),3.854,6.821
 87179 (2000 ON7),7.477,3.760
 87224 (2000 OG41),7.089,45.494
 87228 (2000 OD42),7.088,18.18
 87231 (2000 OB43),2.704,967.271
 87234 (2000 OX43),3.197,3.56
 87235 (2000 OM44),6.402,6.376
 87239 (2000 OH45),3.089,5.969
 87252 (2000 OM50),5.373,13.644
 87254 (2000 OY52),2.831,82.440
 87290 (2000 PF18),2.603,52.520
 87309 (2000 QP),0.568,2.1651
 87312 Akirasuzuki (2000 QK1),5.760,3.25
 87343 (2000 QH25),1.698,22.6
 87370 (2000 QY50),3.138,6.86
 87389 (2000 QT66),5.461,3.01
 87501 (2000 QD169),3.164,5.223
 87530 (2000 QG200),2.536,5.11
 87563 (2000 RP6),2.173,2.85
 87580 (2000 RE16),3.209,144.882
 87611 (2000 RP44),3.926,11.819
 87644 (2000 RJ77),4.844,10.654
 87653 (2000 RQ86),3.079,14.247
 87669 (2000 RE99),3.096,56.446
 87694 (2000 SX13),3.180,17.781
 87742 (2000 SH65),2.658,7.33
 87799 (2000 SP130),3.294,7.
 87804 (2000 SS137),3.113,6.23
 87806 (2000 SR140),4.299,6.49
 87811 (2000 SO145),11.501,55.2
 87840 (2000 SW193),3.256,11.282
 87855 (2000 SB220),2.671,12.463
 87892 (2000 SS292),8.976,309.666
 87921 (2000 SC318),6.162,85.776
 87926 (2000 SZ319),12.141,11.026
 87951 (2000 SZ368),4.459,5.049
 87971 (2000 TW38),6.565,7.01
 87988 (2000 TZ62),2.361,4.1
 88005 (2000 UR44),4.983,15.524
 88039 (2000 UQ100),6.726,6.348
 88074 (2000 WG5),3.999,6.806
 88114 (2000 WW107),4.055,19.401
 88115 (2000 WD116),4.086,5.3966
 88139 (2000 WP172),6.673,3.926
